,Unnamed: 0,Image,Class
12325,12325,ISIC_0033728.jpg,0
4604,4604,ISIC_0026007.jpg,1
9949,9949,ISIC_0031352.jpg,3
165,165,ISIC_0000176_downsampled.jpg,0
663,663,ISIC_0009201_downsampled.jpg,1
23910,23910,ISIC_0071003.jpg,2
8778,8778,ISIC_0030181.jpg,2
9917,9917,ISIC_0031320.jpg,1
23878,23878,ISIC_0070953.jpg,2
20405,20405,ISIC_0065468.jpg,0
7026,7026,ISIC_0028429.jpg,1
18821,18821,ISIC_0062926.jpg,2
23191,23191,ISIC_0069849.jpg,3
18451,18451,ISIC_0062334.jpg,1
20998,20998,ISIC_0066415.jpg,1
21284,21284,ISIC_0066862.jpg,1
7120,7120,ISIC_0028523.jpg,1
21448,21448,ISIC_0067135.jpg,2
24424,24424,ISIC_0071842.jpg,1
24336,24336,ISIC_0071699.jpg,0
7195,7195,ISIC_0028598.jpg,1
3148,3148,ISIC_0024551.jpg,1
10560,10560,ISIC_0031963.jpg,1
18753,18753,ISIC_0062816.jpg,0
9933,9933,ISIC_0031336.jpg,1
752,752,ISIC_0009962.jpg,1
20379,20379,ISIC_0065422.jpg,2
3122,3122,ISIC_0024525.jpg,0
3887,3887,ISIC_0025290.jpg,1
1626,1626,ISIC_0013014_downsampled.jpg,3
5095,5095,ISIC_0026498.jpg,1
21637,21637,ISIC_0067431.jpg,1
2702,2702,ISIC_0015264_downsampled.jpg,1
23730,23730,ISIC_0070714.jpg,2
6697,6697,ISIC_0028100.jpg,3
9087,9087,ISIC_0030490.jpg,1
15340,15340,ISIC_0057365.jpg,1
20254,20254,ISIC_0065249.jpg,2
13305,13305,ISIC_0054100.jpg,1
9223,9223,ISIC_0030626.jpg,1
10110,10110,ISIC_0031513.jpg,2
15205,15205,ISIC_0057150.jpg,1
5747,5747,ISIC_0027150.jpg,1
748,748,ISIC_0009956.jpg,1
2811,2811,ISIC_0015967_downsampled.jpg,1
20139,20139,ISIC_0065057.jpg,0
3629,3629,ISIC_0025032.jpg,3
24313,24313,ISIC_0071662.jpg,3
16273,16273,ISIC_0058867.jpg,2
11213,11213,ISIC_0032616.jpg,1
15310,15310,ISIC_0057321.jpg,1
14043,14043,ISIC_0055287.jpg,0
3692,3692,ISIC_0025095.jpg,1
8833,8833,ISIC_0030236.jpg,1
9404,9404,ISIC_0030807.jpg,1
15165,15165,ISIC_0057075.jpg,2
24842,24842,ISIC_0072500.jpg,1
14672,14672,ISIC_0056293.jpg,2
22653,22653,ISIC_0069009.jpg,1
1062,1062,ISIC_0010851.jpg,1
19530,19530,ISIC_0064062.jpg,0
2667,2667,ISIC_0015193_downsampled.jpg,0
3467,3467,ISIC_0024870.jpg,1
12190,12190,ISIC_0033593.jpg,0
23071,23071,ISIC_0069645.jpg,1
8465,8465,ISIC_0029868.jpg,1
24824,24824,ISIC_0072465.jpg,2
18518,18518,ISIC_0062435.jpg,1
1234,1234,ISIC_0012086_downsampled.jpg,3
2727,2727,ISIC_0015364_downsampled.jpg,1
22880,22880,ISIC_0069348.jpg,1
20020,20020,ISIC_0064858.jpg,1
22615,22615,ISIC_0068952.jpg,3
20812,20812,ISIC_0066122.jpg,0
8167,8167,ISIC_0029570.jpg,0
19686,19686,ISIC_0064320.jpg,0
1905,1905,ISIC_0013621_downsampled.jpg,3
10268,10268,ISIC_0031671.jpg,1
2725,2725,ISIC_0015360_downsampled.jpg,1
17305,17305,ISIC_0060493.jpg,3
20594,20594,ISIC_0065772.jpg,3
20182,20182,ISIC_0065129.jpg,2
3511,3511,ISIC_0024914.jpg,1
15719,15719,ISIC_0058006.jpg,2
16514,16514,ISIC_0059240.jpg,1
9753,9753,ISIC_0031156.jpg,1
24719,24719,ISIC_0072287.jpg,0
8411,8411,ISIC_0029814.jpg,1
10017,10017,ISIC_0031420.jpg,1
6499,6499,ISIC_0027902.jpg,1
21065,21065,ISIC_0066522.jpg,3
10777,10777,ISIC_0032180.jpg,1
7218,7218,ISIC_0028621.jpg,1
12735,12735,ISIC_0034138.jpg,1
15504,15504,ISIC_0057651.jpg,1
22914,22914,ISIC_0069398.jpg,1
23357,23357,ISIC_0070105.jpg,0
886,886,ISIC_0010215.jpg,1
10435,10435,ISIC_0031838.jpg,1
14284,14284,ISIC_0055680.jpg,0
16231,16231,ISIC_0058803.jpg,1
4600,4600,ISIC_0026003.jpg,1
23067,23067,ISIC_0069638.jpg,0
19884,19884,ISIC_0064648.jpg,1
24858,24858,ISIC_0072522.jpg,0
23198,23198,ISIC_0069859.jpg,0
16358,16358,ISIC_0058995.jpg,2
25023,25023,ISIC_0072784.jpg,3
10539,10539,ISIC_0031942.jpg,1
19818,19818,ISIC_0064536.jpg,1
3081,3081,ISIC_0024484.jpg,1
17835,17835,ISIC_0061335.jpg,3
11698,11698,ISIC_0033101.jpg,1
15407,15407,ISIC_0057464.jpg,1
12244,12244,ISIC_0033647.jpg,1
4468,4468,ISIC_0025871.jpg,1
15641,15641,ISIC_0057884.jpg,0
10909,10909,ISIC_0032312.jpg,1
3022,3022,ISIC_0024425.jpg,1
10454,10454,ISIC_0031857.jpg,1
7053,7053,ISIC_0028456.jpg,1
5125,5125,ISIC_0026528.jpg,2
2150,2150,ISIC_0014190_downsampled.jpg,0
2814,2814,ISIC_0015971_downsampled.jpg,1
11873,11873,ISIC_0033276.jpg,1
20565,20565,ISIC_0065723.jpg,0
10058,10058,ISIC_0031461.jpg,1
17760,17760,ISIC_0061223.jpg,1
10834,10834,ISIC_0032237.jpg,1
19095,19095,ISIC_0063364.jpg,1
1660,1660,ISIC_0013080_downsampled.jpg,1
7197,7197,ISIC_0028600.jpg,1
8238,8238,ISIC_0029641.jpg,1
7048,7048,ISIC_0028451.jpg,3
8587,8587,ISIC_0029990.jpg,1
390,390,ISIC_0000457_downsampled.jpg,1
9072,9072,ISIC_0030475.jpg,1
18927,18927,ISIC_0063093.jpg,0
19763,19763,ISIC_0064450.jpg,2
20560,20560,ISIC_0065714.jpg,0
4826,4826,ISIC_0026229.jpg,0
4327,4327,ISIC_0025730.jpg,1
10343,10343,ISIC_0031746.jpg,0
16772,16772,ISIC_0059649.jpg,1
23857,23857,ISIC_0070924.jpg,2
16534,16534,ISIC_0059273.jpg,0
17995,17995,ISIC_0061607.jpg,1
24643,24643,ISIC_0072159.jpg,1
7661,7661,ISIC_0029064.jpg,1
10223,10223,ISIC_0031626.jpg,1
23287,23287,ISIC_0069990.jpg,1
7835,7835,ISIC_0029238.jpg,0
10945,10945,ISIC_0032348.jpg,3
23728,23728,ISIC_0070712.jpg,1
5825,5825,ISIC_0027228.jpg,1
8586,8586,ISIC_0029989.jpg,1
4355,4355,ISIC_0025758.jpg,3
23877,23877,ISIC_0070951.jpg,1
10510,10510,ISIC_0031913.jpg,1
4466,4466,ISIC_0025869.jpg,1
14354,14354,ISIC_0055779.jpg,2
25271,25271,ISIC_0073159.jpg,1
18684,18684,ISIC_0062705.jpg,1
7404,7404,ISIC_0028807.jpg,2
14853,14853,ISIC_0056603.jpg,1
6842,6842,ISIC_0028245.jpg,1
21194,21194,ISIC_0066725.jpg,2
4185,4185,ISIC_0025588.jpg,1
11879,11879,ISIC_0033282.jpg,1
13267,13267,ISIC_0054038.jpg,0
8273,8273,ISIC_0029676.jpg,3
11966,11966,ISIC_0033369.jpg,0
9201,9201,ISIC_0030604.jpg,0
4138,4138,ISIC_0025541.jpg,1
14808,14808,ISIC_0056528.jpg,1
11527,11527,ISIC_0032930.jpg,1
21594,21594,ISIC_0067348.jpg,1
22238,22238,ISIC_0068366.jpg,3
6868,6868,ISIC_0028271.jpg,1
25067,25067,ISIC_0072850.jpg,1
4666,4666,ISIC_0026069.jpg,3
9395,9395,ISIC_0030798.jpg,0
5266,5266,ISIC_0026669.jpg,1
15964,15964,ISIC_0058389.jpg,2
19492,19492,ISIC_0064006.jpg,0
10750,10750,ISIC_0032153.jpg,1
6179,6179,ISIC_0027582.jpg,1
23286,23286,ISIC_0069988.jpg,0
13795,13795,ISIC_0054889.jpg,0
12303,12303,ISIC_0033706.jpg,1
831,831,ISIC_0010067.jpg,0
9099,9099,ISIC_0030502.jpg,1
13481,13481,ISIC_0054382.jpg,1
22510,22510,ISIC_0068791.jpg,2
13624,13624,ISIC_0054619.jpg,2
20155,20155,ISIC_0065080.jpg,1
6122,6122,ISIC_0027525.jpg,2
18350,18350,ISIC_0062168.jpg,3
17423,17423,ISIC_0060671.jpg,0
712,712,ISIC_0009915.jpg,1
16170,16170,ISIC_0058711.jpg,2
21917,21917,ISIC_0067860.jpg,1
17255,17255,ISIC_0060407.jpg,1
3994,3994,ISIC_0025397.jpg,1
7757,7757,ISIC_0029160.jpg,1
18641,18641,ISIC_0062635.jpg,1
23571,23571,ISIC_0070461.jpg,2
20803,20803,ISIC_0066109.jpg,0
16645,16645,ISIC_0059441.jpg,1
23524,23524,ISIC_0070367.jpg,2
16407,16407,ISIC_0059068.jpg,1
1606,1606,ISIC_0012966_downsampled.jpg,1
14570,14570,ISIC_0056135.jpg,1
21203,21203,ISIC_0066737.jpg,3
23835,23835,ISIC_0070889.jpg,1
24644,24644,ISIC_0072161.jpg,3
13750,13750,ISIC_0054811.jpg,3
18389,18389,ISIC_0062236.jpg,2
5607,5607,ISIC_0027010.jpg,1
9277,9277,ISIC_0030680.jpg,1
15506,15506,ISIC_0057654.jpg,2
7898,7898,ISIC_0029301.jpg,3
1670,1670,ISIC_0013094_downsampled.jpg,1
14435,14435,ISIC_0055912.jpg,2
1636,1636,ISIC_0013033_downsampled.jpg,3
14295,14295,ISIC_0055699.jpg,0
5723,5723,ISIC_0027126.jpg,0
13118,13118,ISIC_0053763.jpg,0
4283,4283,ISIC_0025686.jpg,1
7085,7085,ISIC_0028488.jpg,1
5301,5301,ISIC_0026704.jpg,3
17441,17441,ISIC_0060698.jpg,0
8149,8149,ISIC_0029552.jpg,1
223,223,ISIC_0000237.jpg,1
740,740,ISIC_0009947.jpg,1
17228,17228,ISIC_0060361.jpg,3
12958,12958,ISIC_0053521.jpg,1
2803,2803,ISIC_0015959_downsampled.jpg,1
9654,9654,ISIC_0031057.jpg,2
23873,23873,ISIC_0070947.jpg,1
4423,4423,ISIC_0025826.jpg,2
25117,25117,ISIC_0072917.jpg,0
312,312,ISIC_0000348.jpg,1
20231,20231,ISIC_0065210.jpg,0
16001,16001,ISIC_0058444.jpg,1
10342,10342,ISIC_0031745.jpg,0
1359,1359,ISIC_0012333_downsampled.jpg,1
22730,22730,ISIC_0069133.jpg,2
12744,12744,ISIC_0034147.jpg,1
24451,24451,ISIC_0071881.jpg,1
25175,25175,ISIC_0073015.jpg,1
6273,6273,ISIC_0027676.jpg,1
10755,10755,ISIC_0032158.jpg,1
15886,15886,ISIC_0058261.jpg,3
13495,13495,ISIC_0054403.jpg,1
1434,1434,ISIC_0012508_downsampled.jpg,1
4541,4541,ISIC_0025944.jpg,1
14267,14267,ISIC_0055649.jpg,1
8413,8413,ISIC_0029816.jpg,1
15225,15225,ISIC_0057179.jpg,2
24288,24288,ISIC_0071618.jpg,1
9362,9362,ISIC_0030765.jpg,1
17707,17707,ISIC_0061135.jpg,2
2487,2487,ISIC_0014848_downsampled.jpg,1
5792,5792,ISIC_0027195.jpg,1
4463,4463,ISIC_0025866.jpg,1
3338,3338,ISIC_0024741.jpg,3
13543,13543,ISIC_0054486.jpg,1
19987,19987,ISIC_0064802.jpg,1
3537,3537,ISIC_0024940.jpg,0
25217,25217,ISIC_0073075.jpg,0
21363,21363,ISIC_0067007.jpg,1
3738,3738,ISIC_0025141.jpg,1
3506,3506,ISIC_0024909.jpg,3
14333,14333,ISIC_0055747.jpg,0
3221,3221,ISIC_0024624.jpg,0
16461,16461,ISIC_0059149.jpg,2
891,891,ISIC_0010225.jpg,0
10861,10861,ISIC_0032264.jpg,1
5175,5175,ISIC_0026578.jpg,1
10246,10246,ISIC_0031649.jpg,1
2422,2422,ISIC_0014762_downsampled.jpg,1
1034,1034,ISIC_0010582.jpg,1
13251,13251,ISIC_0053998.jpg,1
11503,11503,ISIC_0032906.jpg,2
13330,13330,ISIC_0054140.jpg,2
10170,10170,ISIC_0031573.jpg,1
6508,6508,ISIC_0027911.jpg,1
17146,17146,ISIC_0060240.jpg,1
11287,11287,ISIC_0032690.jpg,0
549,549,ISIC_0002476_downsampled.jpg,1
6933,6933,ISIC_0028336.jpg,3
9037,9037,ISIC_0030440.jpg,0
15500,15500,ISIC_0057641.jpg,1
2420,2420,ISIC_0014755_downsampled.jpg,1
17905,17905,ISIC_0061468.jpg,1
10718,10718,ISIC_0032121.jpg,1
1718,1718,ISIC_0013193_downsampled.jpg,1
6609,6609,ISIC_0028012.jpg,1
4561,4561,ISIC_0025964.jpg,0
11483,11483,ISIC_0032886.jpg,1
8326,8326,ISIC_0029729.jpg,1
18775,18775,ISIC_0062847.jpg,1
11299,11299,ISIC_0032702.jpg,1
6700,6700,ISIC_0028103.jpg,0
3812,3812,ISIC_0025215.jpg,1
3295,3295,ISIC_0024698.jpg,1
16456,16456,ISIC_0059143.jpg,1
5038,5038,ISIC_0026441.jpg,3
6472,6472,ISIC_0027875.jpg,3
3732,3732,ISIC_0025135.jpg,1
11122,11122,ISIC_0032525.jpg,1
21399,21399,ISIC_0067057.jpg,2
4028,4028,ISIC_0025431.jpg,3
1811,1811,ISIC_0013405_downsampled.jpg,1
18973,18973,ISIC_0063168.jpg,0
2693,2693,ISIC_0015244_downsampled.jpg,1
12648,12648,ISIC_0034051.jpg,0
6731,6731,ISIC_0028134.jpg,1
10895,10895,ISIC_0032298.jpg,1
12155,12155,ISIC_0033558.jpg,1
90,90,ISIC_0000097_downsampled.jpg,1
9506,9506,ISIC_0030909.jpg,1
15474,15474,ISIC_0057592.jpg,2
1910,1910,ISIC_0013635_downsampled.jpg,3
17104,17104,ISIC_0060163.jpg,0
22670,22670,ISIC_0069038.jpg,2
8602,8602,ISIC_0030005.jpg,3
18517,18517,ISIC_0062434.jpg,0
19613,19613,ISIC_0064202.jpg,1
23634,23634,ISIC_0070565.jpg,3
16396,16396,ISIC_0059052.jpg,0
1086,1086,ISIC_0011098.jpg,1
7719,7719,ISIC_0029122.jpg,1
16973,16973,ISIC_0059970.jpg,3
424,424,ISIC_0000495.jpg,1
2957,2957,ISIC_0024360.jpg,2
7471,7471,ISIC_0028874.jpg,1
25265,25265,ISIC_0073151.jpg,2
14955,14955,ISIC_0056757.jpg,1
12333,12333,ISIC_0033736.jpg,3
3188,3188,ISIC_0024591.jpg,1
15237,15237,ISIC_0057193.jpg,1
14240,14240,ISIC_0055602.jpg,3
11066,11066,ISIC_0032469.jpg,1
17458,17458,ISIC_0060724.jpg,1
15088,15088,ISIC_0056964.jpg,2
19001,19001,ISIC_0063208.jpg,0
15984,15984,ISIC_0058420.jpg,2
2232,2232,ISIC_0014453_downsampled.jpg,1
19983,19983,ISIC_0064797.jpg,2
11864,11864,ISIC_0033267.jpg,0
24492,24492,ISIC_0071945.jpg,1
22140,22140,ISIC_0068216.jpg,3
22252,22252,ISIC_0068383.jpg,0
15321,15321,ISIC_0057338.jpg,0
14290,14290,ISIC_0055691.jpg,1
6607,6607,ISIC_0028010.jpg,1
4942,4942,ISIC_0026345.jpg,1
19100,19100,ISIC_0063371.jpg,3
10811,10811,ISIC_0032214.jpg,0
13644,13644,ISIC_0054649.jpg,2
24400,24400,ISIC_0071807.jpg,1
14279,14279,ISIC_0055671.jpg,2
2267,2267,ISIC_0014541_downsampled.jpg,0
12142,12142,ISIC_0033545.jpg,0
3411,3411,ISIC_0024814.jpg,3
23132,23132,ISIC_0069747.jpg,0
8509,8509,ISIC_0029912.jpg,3
3519,3519,ISIC_0024922.jpg,1
5106,5106,ISIC_0026509.jpg,1
2711,2711,ISIC_0015293_downsampled.jpg,1
20568,20568,ISIC_0065727.jpg,0
21379,21379,ISIC_0067030.jpg,1
10962,10962,ISIC_0032365.jpg,3
2885,2885,ISIC_0016054_downsampled.jpg,1
554,554,ISIC_0002673_downsampled.jpg,1
5379,5379,ISIC_0026782.jpg,1
10217,10217,ISIC_0031620.jpg,3
14421,14421,ISIC_0055894.jpg,3
24364,24364,ISIC_0071746.jpg,0
15827,15827,ISIC_0058168.jpg,0
828,828,ISIC_0010063.jpg,1
20016,20016,ISIC_0064851.jpg,0
1504,1504,ISIC_0012710_downsampled.jpg,1
2622,2622,ISIC_0015113_downsampled.jpg,3
3866,3866,ISIC_0025269.jpg,1
10276,10276,ISIC_0031679.jpg,1
2370,2370,ISIC_0014667_downsampled.jpg,1
4515,4515,ISIC_0025918.jpg,1
2903,2903,ISIC_0024306.jpg,1
23704,23704,ISIC_0070682.jpg,2
20465,20465,ISIC_0065561.jpg,2
23522,23522,ISIC_0070364.jpg,0
21827,21827,ISIC_0067720.jpg,2
8299,8299,ISIC_0029702.jpg,1
21324,21324,ISIC_0066934.jpg,1
1005,1005,ISIC_0010487.jpg,1
3667,3667,ISIC_0025070.jpg,1
24736,24736,ISIC_0072320.jpg,1
9880,9880,ISIC_0031283.jpg,1
19046,19046,ISIC_0063279.jpg,2
14368,14368,ISIC_0055806.jpg,2
3048,3048,ISIC_0024451.jpg,1
1930,1930,ISIC_0013680_downsampled.jpg,3
7034,7034,ISIC_0028437.jpg,1
11166,11166,ISIC_0032569.jpg,0
2558,2558,ISIC_0014966_downsampled.jpg,1
9824,9824,ISIC_0031227.jpg,1
4969,4969,ISIC_0026372.jpg,1
21052,21052,ISIC_0066500.jpg,0
12018,12018,ISIC_0033421.jpg,1
15025,15025,ISIC_0056875.jpg,2
2762,2762,ISIC_0015544_downsampled.jpg,1
6681,6681,ISIC_0028084.jpg,2
24566,24566,ISIC_0072052.jpg,2
3180,3180,ISIC_0024583.jpg,1
5691,5691,ISIC_0027094.jpg,3
7072,7072,ISIC_0028475.jpg,1
1540,1540,ISIC_0012803_downsampled.jpg,1
11396,11396,ISIC_0032799.jpg,2
3927,3927,ISIC_0025330.jpg,3
13574,13574,ISIC_0054538.jpg,1
12238,12238,ISIC_0033641.jpg,1
22496,22496,ISIC_0068765.jpg,1
3677,3677,ISIC_0025080.jpg,1
15917,15917,ISIC_0058315.jpg,0
16851,16851,ISIC_0059762.jpg,1
16568,16568,ISIC_0059329.jpg,2
15914,15914,ISIC_0058309.jpg,2
3608,3608,ISIC_0025011.jpg,1
3897,3897,ISIC_0025300.jpg,1
3717,3717,ISIC_0025120.jpg,1
24900,24900,ISIC_0072594.jpg,0
8264,8264,ISIC_0029667.jpg,1
18456,18456,ISIC_0062341.jpg,2
8136,8136,ISIC_0029539.jpg,2
16660,16660,ISIC_0059465.jpg,1
11985,11985,ISIC_0033388.jpg,1
2421,2421,ISIC_0014760_downsampled.jpg,1
13317,13317,ISIC_0054119.jpg,1
10763,10763,ISIC_0032166.jpg,1
6388,6388,ISIC_0027791.jpg,1
10585,10585,ISIC_0031988.jpg,1
11096,11096,ISIC_0032499.jpg,1
21574,21574,ISIC_0067320.jpg,1
18901,18901,ISIC_0063051.jpg,1
4870,4870,ISIC_0026273.jpg,3
18668,18668,ISIC_0062683.jpg,2
14526,14526,ISIC_0056055.jpg,1
24310,24310,ISIC_0071652.jpg,1
15422,15422,ISIC_0057496.jpg,0
1083,1083,ISIC_0011092.jpg,1
7182,7182,ISIC_0028585.jpg,1
22821,22821,ISIC_0069267.jpg,0
5818,5818,ISIC_0027221.jpg,1
10372,10372,ISIC_0031775.jpg,1
8533,8533,ISIC_0029936.jpg,1
574,574,ISIC_0003582_downsampled.jpg,1
17323,17323,ISIC_0060518.jpg,1
3139,3139,ISIC_0024542.jpg,1
20258,20258,ISIC_0065255.jpg,1
4599,4599,ISIC_0026002.jpg,1
9724,9724,ISIC_0031127.jpg,1
24880,24880,ISIC_0072559.jpg,0
2933,2933,ISIC_0024336.jpg,3
25263,25263,ISIC_0073149.jpg,2
10239,10239,ISIC_0031642.jpg,0
490,490,ISIC_0001119_downsampled.jpg,0
8665,8665,ISIC_0030068.jpg,1
5453,5453,ISIC_0026856.jpg,1
6214,6214,ISIC_0027617.jpg,1
17949,17949,ISIC_0061541.jpg,2
22263,22263,ISIC_0068396.jpg,0
510,510,ISIC_0001212_downsampled.jpg,1
13924,13924,ISIC_0055097.jpg,3
6322,6322,ISIC_0027725.jpg,1
5375,5375,ISIC_0026778.jpg,1
5672,5672,ISIC_0027075.jpg,1
21616,21616,ISIC_0067395.jpg,0
8687,8687,ISIC_0030090.jpg,1
18156,18156,ISIC_0061864.jpg,2
1399,1399,ISIC_0012416_downsampled.jpg,3
1373,1373,ISIC_0012364_downsampled.jpg,3
3145,3145,ISIC_0024548.jpg,1
7089,7089,ISIC_0028492.jpg,1
19896,19896,ISIC_0064663.jpg,1
6140,6140,ISIC_0027543.jpg,1
6148,6148,ISIC_0027551.jpg,1
19002,19002,ISIC_0063209.jpg,2
9358,9358,ISIC_0030761.jpg,1
8009,8009,ISIC_0029412.jpg,2
17782,17782,ISIC_0061258.jpg,1
1948,1948,ISIC_0013719_downsampled.jpg,1
23106,23106,ISIC_0069700.jpg,1
17992,17992,ISIC_0061603.jpg,2
6462,6462,ISIC_0027865.jpg,2
5336,5336,ISIC_0026739.jpg,1
17688,17688,ISIC_0061104.jpg,0
9680,9680,ISIC_0031083.jpg,1
309,309,ISIC_0000345.jpg,1
3276,3276,ISIC_0024679.jpg,0
3941,3941,ISIC_0025344.jpg,1
19597,19597,ISIC_0064173.jpg,1
16911,16911,ISIC_0059863.jpg,3
12109,12109,ISIC_0033512.jpg,1
4263,4263,ISIC_0025666.jpg,1
2569,2569,ISIC_0014987_downsampled.jpg,0
2465,2465,ISIC_0014818_downsampled.jpg,1
5330,5330,ISIC_0026733.jpg,1
5559,5559,ISIC_0026962.jpg,1
21272,21272,ISIC_0066845.jpg,0
6883,6883,ISIC_0028286.jpg,1
22627,22627,ISIC_0068968.jpg,1
5363,5363,ISIC_0026766.jpg,2
13158,13158,ISIC_0053833.jpg,1
1206,1206,ISIC_0011350.jpg,0
11613,11613,ISIC_0033016.jpg,1
7533,7533,ISIC_0028936.jpg,1
6935,6935,ISIC_0028338.jpg,1
4144,4144,ISIC_0025547.jpg,1
18548,18548,ISIC_0062484.jpg,1
5023,5023,ISIC_0026426.jpg,1
2014,2014,ISIC_0013861_downsampled.jpg,0
18078,18078,ISIC_0061733.jpg,1
3393,3393,ISIC_0024796.jpg,1
13735,13735,ISIC_0054783.jpg,1
5045,5045,ISIC_0026448.jpg,1
18148,18148,ISIC_0061850.jpg,1
5477,5477,ISIC_0026880.jpg,1
24455,24455,ISIC_0071885.jpg,2
1909,1909,ISIC_0013634_downsampled.jpg,0
1845,1845,ISIC_0013488_downsampled.jpg,1
1794,1794,ISIC_0013365_downsampled.jpg,0
4901,4901,ISIC_0026304.jpg,1
14719,14719,ISIC_0056372.jpg,2
13922,13922,ISIC_0055091.jpg,0
339,339,ISIC_0000379_downsampled.jpg,1
24776,24776,ISIC_0072385.jpg,1
14294,14294,ISIC_0055698.jpg,1
6744,6744,ISIC_0028147.jpg,2
23613,23613,ISIC_0070533.jpg,1
23933,23933,ISIC_0071039.jpg,1
13244,13244,ISIC_0053983.jpg,1
9891,9891,ISIC_0031294.jpg,2
1688,1688,ISIC_0013136_downsampled.jpg,1
19768,19768,ISIC_0064457.jpg,3
23915,23915,ISIC_0071010.jpg,1
11642,11642,ISIC_0033045.jpg,1
21702,21702,ISIC_0067521.jpg,0
7173,7173,ISIC_0028576.jpg,1
15273,15273,ISIC_0057256.jpg,1
20220,20220,ISIC_0065191.jpg,0
7302,7302,ISIC_0028705.jpg,1
16950,16950,ISIC_0059932.jpg,3
13222,13222,ISIC_0053940.jpg,1
8722,8722,ISIC_0030125.jpg,1
12770,12770,ISIC_0034173.jpg,0
1142,1142,ISIC_0011173.jpg,1
24590,24590,ISIC_0072086.jpg,2
22240,22240,ISIC_0068368.jpg,1
13030,13030,ISIC_0053634.jpg,1
21025,21025,ISIC_0066460.jpg,2
22818,22818,ISIC_0069264.jpg,0
21675,21675,ISIC_0067484.jpg,1
19480,19480,ISIC_0063986.jpg,1
21357,21357,ISIC_0066997.jpg,2
9930,9930,ISIC_0031333.jpg,1
6128,6128,ISIC_0027531.jpg,2
24476,24476,ISIC_0071909.jpg,1
11757,11757,ISIC_0033160.jpg,1
7717,7717,ISIC_0029120.jpg,1
1040,1040,ISIC_0010589.jpg,1
18420,18420,ISIC_0062286.jpg,0
665,665,ISIC_0009297_downsampled.jpg,1
16361,16361,ISIC_0058998.jpg,1
24660,24660,ISIC_0072183.jpg,1
12846,12846,ISIC_0034249.jpg,1
24507,24507,ISIC_0071964.jpg,2
7474,7474,ISIC_0028877.jpg,2
9527,9527,ISIC_0030930.jpg,1
5164,5164,ISIC_0026567.jpg,3
8459,8459,ISIC_0029862.jpg,1
14512,14512,ISIC_0056035.jpg,1
9627,9627,ISIC_0031030.jpg,1
20424,20424,ISIC_0065498.jpg,3
17747,17747,ISIC_0061199.jpg,1
8995,8995,ISIC_0030398.jpg,1
7250,7250,ISIC_0028653.jpg,2
17601,17601,ISIC_0060956.jpg,1
6113,6113,ISIC_0027516.jpg,1
1407,1407,ISIC_0012442_downsampled.jpg,1
3978,3978,ISIC_0025381.jpg,1
21642,21642,ISIC_0067439.jpg,2
8675,8675,ISIC_0030078.jpg,1
4298,4298,ISIC_0025701.jpg,1
10264,10264,ISIC_0031667.jpg,1
11893,11893,ISIC_0033296.jpg,1
12294,12294,ISIC_0033697.jpg,1
2367,2367,ISIC_0014664_downsampled.jpg,1
3514,3514,ISIC_0024917.jpg,1
21805,21805,ISIC_0067689.jpg,0
1667,1667,ISIC_0013089_downsampled.jpg,3
9504,9504,ISIC_0030907.jpg,1
12995,12995,ISIC_0053569.jpg,3
24513,24513,ISIC_0071973.jpg,1
6131,6131,ISIC_0027534.jpg,1
13362,13362,ISIC_0054190.jpg,2
19127,19127,ISIC_0063413.jpg,2
22381,22381,ISIC_0068591.jpg,1
7487,7487,ISIC_0028890.jpg,2
11702,11702,ISIC_0033105.jpg,1
17114,17114,ISIC_0060188.jpg,1
23514,23514,ISIC_0070351.jpg,0
7273,7273,ISIC_0028676.jpg,1
18657,18657,ISIC_0062660.jpg,1
24755,24755,ISIC_0072356.jpg,2
18789,18789,ISIC_0062873.jpg,1
2796,2796,ISIC_0015952_downsampled.jpg,1
7972,7972,ISIC_0029375.jpg,1
22406,22406,ISIC_0068629.jpg,0
4505,4505,ISIC_0025908.jpg,1
1386,1386,ISIC_0012384_downsampled.jpg,1
18589,18589,ISIC_0062544.jpg,2
14018,14018,ISIC_0055254.jpg,0
10841,10841,ISIC_0032244.jpg,0
3128,3128,ISIC_0024531.jpg,1
13547,13547,ISIC_0054495.jpg,1
7441,7441,ISIC_0028844.jpg,1
22014,22014,ISIC_0068015.jpg,0
14924,14924,ISIC_0056711.jpg,3
14754,14754,ISIC_0056442.jpg,1
23953,23953,ISIC_0071072.jpg,1
15810,15810,ISIC_0058147.jpg,1
7609,7609,ISIC_0029012.jpg,3
18009,18009,ISIC_0061627.jpg,1
7678,7678,ISIC_0029081.jpg,0
11993,11993,ISIC_0033396.jpg,1
9765,9765,ISIC_0031168.jpg,3
15462,15462,ISIC_0057572.jpg,2
731,731,ISIC_0009938.jpg,1
22974,22974,ISIC_0069493.jpg,2
22789,22789,ISIC_0069225.jpg,1
20807,20807,ISIC_0066115.jpg,2
23688,23688,ISIC_0070657.jpg,0
22767,22767,ISIC_0069193.jpg,0
15808,15808,ISIC_0058145.jpg,1
11222,11222,ISIC_0032625.jpg,1
6151,6151,ISIC_0027554.jpg,1
8501,8501,ISIC_0029904.jpg,1
2467,2467,ISIC_0014820_downsampled.jpg,1
14733,14733,ISIC_0056406.jpg,0
8780,8780,ISIC_0030183.jpg,0
